ticket_id,customer_id,match_id,ticket_type,purchase_date,quantity,unit_price,total_revenue,section,discount_code,sales_channel
T0012061,C000405,M010,Season Ticket,2025-04-04,1,45.37,45.37,Club Level,MEMBER,Sales Representative
T0012062,C002943,M010,Season Ticket,2025-04-20,1,36.72,36.72,West Sideline,MEMBER,Mobile App
T0012063,C000627,M010,Season Ticket,2025-04-29,2,25.49,50.98,Supporters' End,MEMBER,Online
T0012064,C001191,M010,Premium,2025-05-18,4,240.1,960.4,Summit Suites,,Sales Representative
T0012065,C001617,M010,Single Match,2025-05-14,3,33.35,100.05,Supporters' End,,Online
T0012066,C001750,M010,Season Ticket,2025-06-18,1,34.48,34.48,West Sideline,MEMBER,Mobile App
T0012067,C002454,M010,Single Match,2025-05-28,1,32.23,32.23,Supporters' End,,Online
T0012068,C001981,M010,Season Ticket,2025-02-05,1,23.28,23.28,Supporters' End,MEMBER,Online
T0012069,C001631,M010,Season Ticket,2025-04-27,1,22.69,22.69,Supporters' End,MEMBER,Box Office
T0012070,C000274,M010,Season Ticket,2025-05-16,2,35.45,70.9,West Sideline,MEMBER,Mobile App
T0012071,C001193,M010,Single Match,2025-04-28,3,37.72,113.16,Family Zone,,Online
T0012072,C002109,M010,Single Match,2025-06-16,2,45.09,90.18,East Sideline,,Mobile App
T0012073,C001839,M010,Season Ticket,2024-12-23,1,22.74,22.74,Supporters' End,MEMBER,Online
T0012074,C001672,M010,Season Ticket,2025-04-04,1,34.55,34.55,East Sideline,MEMBER,Mobile App
T0012075,C001961,M010,Single Match,2025-05-22,3,33.65,100.95,Supporters' End,,Box Office
T0012076,C000359,M010,Single Match,2025-06-30,1,36.07,36.07,Supporters' End,,Mobile App
T0012077,C001242,M010,Single Match,2025-06-03,1,49.65,49.65,West Sideline,,Online
T0012078,C001760,M010,Season Ticket,2025-06-16,2,37.56,75.12,West Sideline,MEMBER,Mobile App
T0012079,C000944,M010,Premium,2025-06-16,1,171.83,171.83,Club Level,FAMILY,Mobile App
T0012080,C001643,M010,Season Ticket,2025-06-28,2,24.57,49.14,Supporters' End,MEMBER,Online
T0012081,C002147,M010,Season Ticket,2025-03-24,3,31.85,95.55,East Sideline,MEMBER,Mobile App
T0012082,C000650,M010,Season Ticket,2024-12-28,1,33.73,33.73,East Sideline,MEMBER,Box Office
T0012083,C001934,M010,Single Match,2025-05-19,2,33.23,66.46,Family Zone,,Box Office
T0012084,C003171,M010,Single Match,2025-05-16,2,33.08,66.16,Supporters' End,,Mobile App
T0012085,C003128,M010,Single Match,2025-05-11,2,33.44,66.88,Supporters' End,,Mobile App
T0012086,C001828,M010,Season Ticket,2025-03-12,1,24.12,24.12,Supporters' End,MEMBER,Sales Representative
T0012087,C003143,M010,Season Ticket,2025-05-24,2,33.0,66.0,East Sideline,MEMBER,Online
T0012088,C003159,M010,Season Ticket,2024-12-18,2,33.62,67.24,East Sideline,MEMBER,Mobile App
T0012089,C000328,M010,Season Ticket,2025-01-22,1,31.86,31.86,West Sideline,MEMBER,Mobile App
T0012090,C001188,M010,Single Match,2025-06-27,1,34.4,34.4,Family Zone,,Box Office
T0012091,C002542,M010,Season Ticket,2025-01-18,3,33.21,99.63,East Sideline,MEMBER,Mobile App
T0012092,C001117,M010,Single Match,2025-05-24,1,33.12,33.12,Supporters' End,,Online
T0012093,C002332,M010,Season Ticket,2025-02-03,2,46.64,93.28,Club Level,MEMBER,Online
T0012094,C002872,M010,Group,2025-04-18,12,19.97,239.64,North End,GROUP15,Mobile App
T0012095,C000726,M010,Single Match,2025-04-29,4,34.32,137.28,Supporters' End,,Mobile App
T0012096,C003057,M010,Season Ticket,2025-03-04,1,33.4,33.4,East Sideline,MEMBER,Mobile App
T0012097,C000138,M010,Group,2025-06-15,12,19.04,228.48,Family Zone,GROUP15,Online
T0012098,C000026,M010,Premium,2025-07-01,4,192.85,771.4,Club Level,,Mobile App
T0012099,C001313,M010,Season Ticket,2024-12-30,3,45.57,136.71,Club Level,MEMBER,Box Office
T0012100,C000431,M010,Single Match,2025-06-25,4,47.57,190.28,East Sideline,,Mobile App
T0012101,C000985,M010,Single Match,2025-06-09,3,36.66,109.98,Supporters' End,,Online
T0012102,C002367,M010,Season Ticket,2025-04-04,4,25.24,100.96,Supporters' End,MEMBER,Online
T0012103,C001475,M010,Single Match,2025-04-29,3,46.96,140.88,East Sideline,,Mobile App
T0012104,C002108,M010,Single Match,2025-06-30,1,32.09,32.09,Supporters' End,WELCOME,Online
T0012105,C001973,M010,Premium,2025-04-26,2,180.51,361.02,Club Level,,Sales Representative
T0012106,C001660,M010,Single Match,2025-04-22,1,37.7,37.7,Supporters' End,,Mobile App
T0012107,C001897,M010,Season Ticket,2025-05-16,1,32.83,32.83,East Sideline,MEMBER,Online
T0012108,C000912,M010,Single Match,2025-06-15,2,50.91,101.82,West Sideline,,Online
T0012109,C002665,M010,Single Match,2025-05-07,2,32.84,65.68,Supporters' End,,Mobile App
T0012110,C002664,M010,Season Ticket,2025-03-21,1,34.64,34.64,West Sideline,MEMBER,Mobile App
T0012111,C001412,M010,Season Ticket,2025-05-04,2,24.67,49.34,Supporters' End,MEMBER,Online
T0012112,C003175,M010,Single Match,2025-04-21,2,45.82,91.64,West Sideline,SUMMIT10,Box Office
T0012113,C002464,M010,Premium,2025-04-26,3,186.65,559.95,Club Level,,Online
T0012114,C001632,M010,Single Match,2025-05-13,2,36.49,72.98,Family Zone,,Online
T0012115,C000290,M010,Season Ticket,2025-06-16,3,24.91,74.73,Supporters' End,MEMBER,Online
T0012116,C002881,M010,Group,2025-05-17,20,21.1,422.0,Family Zone,GROUP15,Mobile App
T0012117,C002280,M010,Single Match,2025-05-23,1,45.78,45.78,East Sideline,,Online
T0012118,C001269,M010,Season Ticket,2025-05-03,1,23.85,23.85,Supporters' End,MEMBER,Mobile App
T0012119,C001932,M010,Single Match,2025-05-28,2,46.77,93.54,East Sideline,,Online
T0012120,C000322,M010,Group,2025-04-14,12,20.31,243.72,North End,GROUP15,Online
T0012121,C000409,M010,Season Ticket,2025-02-19,2,24.49,48.98,Supporters' End,MEMBER,Mobile App
T0012122,C001001,M010,Season Ticket,2025-03-25,1,33.59,33.59,East Sideline,MEMBER,Mobile App
T0012123,C000660,M010,Single Match,2025-04-22,1,48.22,48.22,West Sideline,,Mobile App
T0012124,C002457,M010,Season Ticket,2025-06-01,4,32.84,131.36,West Sideline,MEMBER,Online
T0012125,C000284,M010,Single Match,2025-05-05,2,49.17,98.34,West Sideline,,Mobile App
T0012126,C002525,M010,Season Ticket,2025-02-27,1,33.48,33.48,West Sideline,MEMBER,Box Office
T0012127,C001056,M010,Single Match,2025-05-14,2,53.78,107.56,West Sideline,,Sales Representative
T0012128,C002498,M010,Premium,2025-05-10,2,224.57,449.14,Summit Suites,,Mobile App
T0012129,C001517,M010,Single Match,2025-04-22,4,33.09,132.36,Supporters' End,,Online
T0012130,C002236,M010,Single Match,2025-05-12,3,34.03,102.09,Supporters' End,,Online
T0012131,C000279,M010,Single Match,2025-04-29,2,47.8,95.6,West Sideline,,Online
T0012132,C001031,M010,Single Match,2025-05-23,2,41.69,83.38,East Sideline,FAMILY,Online
T0012133,C001493,M010,Single Match,2025-05-22,2,33.97,67.94,Supporters' End,,Mobile App
T0012134,C000577,M010,Single Match,2025-05-07,4,50.88,203.52,West Sideline,,Sales Representative
T0012135,C000368,M010,Group,2025-05-29,12,20.46,245.52,Family Zone,GROUP15,Box Office
T0012136,C002452,M010,Single Match,2025-05-02,2,47.64,95.28,West Sideline,,Online
T0012137,C001093,M010,Single Match,2025-06-19,1,34.37,34.37,Supporters' End,,Box Office
T0012138,C002550,M010,Single Match,2025-04-25,2,47.72,95.44,East Sideline,,Online
T0012139,C003120,M010,Single Match,2025-05-07,2,32.33,64.66,Supporters' End,,Sales Representative
T0012140,C000652,M010,Single Match,2025-06-23,3,47.16,141.48,East Sideline,,Online
T0012141,C001150,M010,Single Match,2025-06-25,2,33.34,66.68,Supporters' End,,Online
T0012142,C000700,M010,Single Match,2025-07-02,2,35.63,71.26,Supporters' End,,Online
T0012143,C003005,M010,Season Ticket,2025-05-01,1,33.79,33.79,East Sideline,MEMBER,Online
T0012144,C002420,M010,Single Match,2025-06-01,1,45.0,45.0,East Sideline,,Sales Representative
T0012145,C000718,M010,Single Match,2025-06-29,2,34.08,68.16,Supporters' End,,Sales Representative
T0012146,C002646,M010,Single Match,2025-06-06,2,45.15,90.3,East Sideline,,Mobile App
T0012147,C000856,M010,Single Match,2025-06-19,2,37.4,74.8,Family Zone,,Online
T0012148,C000161,M010,Season Ticket,2025-04-14,2,35.93,71.86,West Sideline,MEMBER,Sales Representative
T0012149,C001565,M010,Season Ticket,2025-05-21,1,35.02,35.02,West Sideline,MEMBER,Online
T0012150,C002355,M010,Single Match,2025-05-08,2,35.7,71.4,Supporters' End,,Mobile App
T0012151,C001489,M010,Season Ticket,2024-12-14,1,37.06,37.06,West Sideline,MEMBER,Sales Representative
T0012152,C002533,M010,Single Match,2025-04-29,1,34.21,34.21,Supporters' End,,Online
T0012153,C001552,M010,Season Ticket,2025-05-10,1,36.94,36.94,West Sideline,MEMBER,Sales Representative
T0012154,C001262,M010,Single Match,2025-04-22,1,31.9,31.9,Family Zone,SUMMIT10,Online
T0012155,C001697,M010,Premium,2025-05-11,4,254.18,1016.72,Summit Suites,,Online
T0012156,C002041,M010,Season Ticket,2025-02-10,1,23.42,23.42,Supporters' End,MEMBER,Online
T0012157,C001084,M010,Group,2025-04-17,12,19.72,236.64,Family Zone,GROUP15,Online
T0012158,C002330,M010,Season Ticket,2025-01-11,1,31.82,31.82,East Sideline,MEMBER,Online
T0012159,C000367,M010,Premium,2025-05-24,4,183.25,733.0,Club Level,,Sales Representative
T0012160,C000816,M010,Single Match,2025-06-08,2,45.71,91.42,East Sideline,,Online
T0012161,C002544,M010,Single Match,2025-04-28,1,37.59,37.59,Family Zone,,Mobile App
T0012162,C002568,M010,Season Ticket,2025-02-18,2,33.67,67.34,East Sideline,MEMBER,Sales Representative
T0012163,C000642,M010,Season Ticket,2025-06-09,1,33.03,33.03,East Sideline,MEMBER,Box Office
T0012164,C000500,M010,Single Match,2025-07-03,1,33.35,33.35,Supporters' End,FAMILY,Mobile App
T0012165,C000618,M010,Season Ticket,2025-07-01,1,24.97,24.97,Supporters' End,MEMBER,Mobile App
T0012166,C000147,M010,Single Match,2025-05-12,2,48.8,97.6,West Sideline,,Box Office
T0012167,C002870,M010,Group,2025-06-02,8,20.14,161.12,North End,GROUP15,Online
T0012168,C002939,M010,Season Ticket,2025-06-13,3,30.53,91.59,East Sideline,MEMBER,Mobile App
T0012169,C002281,M010,Season Ticket,2025-01-14,1,33.78,33.78,East Sideline,MEMBER,Sales Representative
T0012170,C001246,M010,Season Ticket,2025-04-02,2,37.02,74.04,West Sideline,MEMBER,Online
T0012171,C002700,M010,Single Match,2025-04-23,1,48.07,48.07,West Sideline,,Box Office
T0012172,C001964,M010,Season Ticket,2025-03-17,1,36.23,36.23,West Sideline,MEMBER,Box Office
T0012173,C000285,M010,Single Match,2025-04-28,1,35.16,35.16,Family Zone,,Online
T0012174,C000874,M010,Group,2025-05-27,10,20.11,201.1,Family Zone,GROUP15,Box Office
T0012175,C002201,M010,Season Ticket,2025-01-16,2,34.9,69.8,West Sideline,MEMBER,Online
T0012176,C000804,M010,Single Match,2025-05-04,1,45.86,45.86,East Sideline,,Online
T0012177,C000039,M010,Season Ticket,2025-04-19,2,34.99,69.98,West Sideline,MEMBER,Mobile App
T0012178,C002360,M010,Season Ticket,2025-06-21,2,36.78,73.56,West Sideline,MEMBER,Sales Representative
T0012179,C001324,M010,Single Match,2025-05-09,1,46.49,46.49,East Sideline,,Online
T0012180,C000698,M010,Season Ticket,2025-04-03,2,34.78,69.56,West Sideline,MEMBER,Online
T0012181,C001142,M010,Single Match,2025-06-01,3,38.39,115.17,Family Zone,,Mobile App
T0012182,C000418,M010,Single Match,2025-05-31,2,35.69,71.38,Supporters' End,,Mobile App
T0012183,C001082,M010,Season Ticket,2025-07-03,3,32.18,96.54,East Sideline,MEMBER,Mobile App
T0012184,C001607,M010,Group,2025-06-17,25,19.96,499.0,Family Zone,GROUP15,Online
T0012185,C001167,M010,Single Match,2025-05-03,2,44.74,89.48,East Sideline,,Mobile App
T0012186,C000361,M010,Premium,2025-05-06,1,174.46,174.46,Club Level,,Box Office
T0012187,C002008,M010,Single Match,2025-05-12,2,45.98,91.96,East Sideline,,Sales Representative
T0012188,C000276,M010,Season Ticket,2025-02-13,1,36.14,36.14,West Sideline,MEMBER,Mobile App
T0012189,C003138,M010,Season Ticket,2025-04-17,3,33.35,100.05,East Sideline,MEMBER,Mobile App
T0012190,C002540,M010,Group,2025-06-07,16,20.66,330.56,Family Zone,GROUP15,Online
T0012191,C000654,M010,Single Match,2025-06-21,4,46.08,184.32,East Sideline,,Mobile App
T0012192,C000568,M010,Group,2025-06-15,30,20.46,613.8,Family Zone,GROUP15,Online
T0012193,C000539,M010,Season Ticket,2025-04-04,1,47.28,47.28,Club Level,MEMBER,Sales Representative
T0012194,C001299,M010,Premium,2025-06-21,4,189.86,759.44,Club Level,,Online
T0012195,C002189,M010,Season Ticket,2025-02-28,2,24.46,48.92,Supporters' End,MEMBER,Online
T0012196,C002238,M010,Premium,2025-04-24,4,189.43,757.72,Club Level,,Mobile App
T0012197,C001229,M010,Season Ticket,2025-05-04,1,24.23,24.23,Supporters' End,MEMBER,Box Office
T0012198,C002233,M010,Season Ticket,2024-12-25,4,23.96,95.84,Supporters' End,MEMBER,Online
T0012199,C001232,M010,Premium,2025-06-07,1,247.8,247.8,Summit Suites,,Sales Representative
T0012200,C001916,M010,Premium,2025-04-30,2,190.31,380.62,Club Level,,Online
T0012201,C002205,M010,Single Match,2025-05-11,2,35.6,71.2,Supporters' End,,Box Office
T0012202,C000990,M010,Single Match,2025-06-19,1,37.39,37.39,Family Zone,,Online
T0012203,C000354,M010,Single Match,2025-05-18,3,46.65,139.95,East Sideline,,Box Office
T0012204,C002681,M010,Season Ticket,2025-02-07,1,25.18,25.18,Supporters' End,MEMBER,Online
T0012205,C000919,M010,Premium,2025-06-12,4,186.8,747.2,Fieldside,,Online
T0012206,C002039,M010,Single Match,2025-06-15,1,37.82,37.82,Family Zone,,Online
T0012207,C001072,M010,Season Ticket,2025-06-03,3,35.12,105.36,East Sideline,MEMBER,Mobile App
T0012208,C001161,M010,Single Match,2025-06-21,2,49.51,99.02,West Sideline,,Sales Representative
T0012209,C001626,M010,Season Ticket,2025-06-24,1,25.91,25.91,Supporters' End,MEMBER,Mobile App
T0012210,C002952,M010,Season Ticket,2025-03-30,2,33.06,66.12,East Sideline,MEMBER,Mobile App
T0012211,C001063,M010,Single Match,2025-06-12,1,34.48,34.48,Supporters' End,,Mobile App
T0012212,C000460,M010,Season Ticket,2025-04-04,4,32.04,128.16,East Sideline,MEMBER,Online
T0012213,C000504,M010,Group,2025-05-21,10,20.24,202.4,North End,GROUP15,Box Office
T0012214,C002704,M010,Season Ticket,2025-04-15,2,34.85,69.7,West Sideline,MEMBER,Sales Representative
T0012215,C001487,M010,Season Ticket,2025-05-28,1,46.46,46.46,Club Level,MEMBER,Online
T0012216,C000201,M010,Single Match,2025-06-02,1,33.61,33.61,Family Zone,,Online
T0012217,C001522,M010,Season Ticket,2025-01-16,2,36.05,72.1,West Sideline,MEMBER,Mobile App
T0012218,C002873,M010,Season Ticket,2025-07-03,2,31.21,62.42,East Sideline,MEMBER,Sales Representative
T0012219,C001038,M010,Single Match,2025-05-16,2,48.33,96.66,West Sideline,,Online
T0012220,C001703,M010,Single Match,2025-06-08,2,46.41,92.82,East Sideline,,Online
T0012221,C002959,M010,Single Match,2025-04-29,2,50.09,100.18,West Sideline,,Mobile App
T0012222,C001165,M010,Season Ticket,2025-01-09,1,23.76,23.76,Supporters' End,MEMBER,Online
T0012223,C000188,M010,Single Match,2025-05-21,3,45.19,135.57,West Sideline,,Box Office
T0012224,C002025,M010,Group,2025-05-20,12,19.25,231.0,North End,GROUP15,Online
T0012225,C001874,M010,Season Ticket,2025-03-31,2,33.81,67.62,East Sideline,MEMBER,Box Office
T0012226,C001537,M010,Single Match,2025-07-01,2,47.45,94.9,West Sideline,,Sales Representative
T0012227,C001997,M010,Season Ticket,2025-05-23,1,34.57,34.57,West Sideline,MEMBER,Mobile App
T0012228,C000709,M010,Single Match,2025-06-09,2,50.54,101.08,West Sideline,,Online
T0012229,C000266,M010,Season Ticket,2025-02-18,2,33.68,67.36,East Sideline,MEMBER,Mobile App
T0012230,C001527,M010,Single Match,2025-06-19,1,42.96,42.96,East Sideline,,Mobile App
T0012231,C001972,M010,Season Ticket,2025-04-21,3,33.52,100.56,East Sideline,MEMBER,Box Office
T0012232,C000485,M010,Group,2025-05-20,20,19.56,391.2,North End,GROUP15,Online
T0012233,C000055,M010,Single Match,2025-05-11,2,46.07,92.14,East Sideline,,Online
T0012234,C001239,M010,Season Ticket,2025-01-06,2,36.29,72.58,West Sideline,MEMBER,Online
T0012235,C000472,M010,Season Ticket,2025-05-07,1,32.5,32.5,East Sideline,MEMBER,Online
T0012236,C000770,M010,Single Match,2025-06-17,2,51.57,103.14,West Sideline,,Online
T0012237,C000453,M010,Premium,2025-06-26,1,182.19,182.19,Fieldside,SUMMIT10,Sales Representative
T0012238,C002537,M010,Single Match,2025-06-30,2,36.98,73.96,Family Zone,,Mobile App
T0012239,C000145,M010,Season Ticket,2025-02-17,1,31.55,31.55,East Sideline,MEMBER,Mobile App
T0012240,C002578,M010,Season Ticket,2025-03-19,2,32.77,65.54,East Sideline,MEMBER,Box Office
T0012241,C003102,M010,Single Match,2025-05-13,1,48.36,48.36,West Sideline,SUMMIT10,Sales Representative
T0012242,C001712,M010,Season Ticket,2025-01-18,3,36.08,108.24,West Sideline,MEMBER,Box Office
T0012243,C003046,M010,Season Ticket,2025-03-13,1,44.37,44.37,Club Level,MEMBER,Online
T0012244,C002604,M010,Season Ticket,2025-03-21,1,23.98,23.98,Supporters' End,MEMBER,Mobile App
T0012245,C000380,M010,Season Ticket,2025-06-20,2,35.43,70.86,West Sideline,MEMBER,Online
T0012246,C001260,M010,Single Match,2025-05-21,1,48.15,48.15,West Sideline,,Online
T0012247,C002953,M010,Season Ticket,2025-04-22,2,23.99,47.98,Supporters' End,MEMBER,Mobile App
T0012248,C001047,M010,Season Ticket,2025-03-17,2,23.9,47.8,Supporters' End,MEMBER,Mobile App
T0012249,C001449,M010,Single Match,2025-04-28,1,46.65,46.65,East Sideline,,Mobile App
T0012250,C001322,M010,Single Match,2025-06-13,2,50.42,100.84,West Sideline,,Sales Representative
T0012251,C001101,M010,Single Match,2025-05-13,3,50.48,151.44,West Sideline,,Online
T0012252,C000098,M010,Group,2025-03-28,20,26.87,537.4,East Sideline,GROUP15,Mobile App
T0012253,C001359,M010,Season Ticket,2025-02-13,2,33.13,66.26,East Sideline,MEMBER,Mobile App
T0012254,C001111,M010,Season Ticket,2025-06-10,3,31.57,94.71,East Sideline,MEMBER,Mobile App
T0012255,C001803,M010,Season Ticket,2025-06-28,2,23.9,47.8,Supporters' End,MEMBER,Online
T0012256,C002501,M010,Premium,2025-05-09,4,222.59,890.36,Summit Suites,,Mobile App
T0012257,C002283,M010,Single Match,2025-05-12,1,37.79,37.79,Family Zone,,Mobile App
T0012258,C002264,M010,Single Match,2025-05-15,2,48.74,97.48,West Sideline,,Sales Representative
T0012259,C001013,M010,Season Ticket,2025-03-02,1,25.39,25.39,Supporters' End,MEMBER,Mobile App
T0012260,C000710,M010,Season Ticket,2025-01-27,2,47.76,95.52,Club Level,MEMBER,Sales Representative
T0012261,C000810,M010,Single Match,2025-05-30,2,47.54,95.08,East Sideline,,Online
T0012262,C000603,M010,Season Ticket,2025-03-08,2,24.46,48.92,Supporters' End,MEMBER,Online
T0012263,C001079,M010,Group,2025-05-09,12,20.71,248.52,Family Zone,GROUP15,Mobile App
T0012264,C000651,M010,Single Match,2025-05-28,2,42.67,85.34,West Sideline,WELCOME,Sales Representative
T0012265,C000215,M010,Season Ticket,2025-01-04,2,33.76,67.52,East Sideline,MEMBER,Online
T0012266,C001815,M010,Single Match,2025-05-18,1,35.6,35.6,Family Zone,,Online
T0012267,C000841,M010,Season Ticket,2025-02-15,2,24.74,49.48,Supporters' End,MEMBER,Online
T0012268,C003012,M010,Season Ticket,2025-05-24,2,37.12,74.24,West Sideline,MEMBER,Mobile App
T0012269,C002306,M010,Season Ticket,2025-03-06,1,23.77,23.77,Supporters' End,MEMBER,Online
T0012270,C002347,M010,Single Match,2025-06-30,2,35.23,70.46,Supporters' End,,Mobile App
T0012271,C001194,M010,Single Match,2025-06-12,4,52.56,210.24,West Sideline,,Mobile App
T0012272,C002954,M010,Single Match,2025-06-28,2,46.93,93.86,East Sideline,,Mobile App
T0012273,C002006,M010,Season Ticket,2025-06-21,1,31.36,31.36,East Sideline,MEMBER,Online
T0012274,C000155,M010,Single Match,2025-06-13,2,47.5,95.0,East Sideline,,Mobile App
T0012275,C001889,M010,Group,2025-06-04,16,21.27,340.32,Family Zone,GROUP15,Mobile App
T0012276,C002491,M010,Single Match,2025-04-24,4,34.16,136.64,Family Zone,,Online
T0012277,C001099,M010,Season Ticket,2025-05-28,2,33.86,67.72,West Sideline,MEMBER,Online
T0012278,C002666,M010,Season Ticket,2025-03-08,1,32.33,32.33,East Sideline,MEMBER,Mobile App
T0012279,C000775,M010,Single Match,2025-06-01,2,37.32,74.64,Family Zone,,Mobile App
T0012280,C002257,M010,Single Match,2025-05-17,4,37.09,148.36,Family Zone,,Mobile App
T0012281,C002562,M010,Season Ticket,2025-02-10,1,34.26,34.26,West Sideline,MEMBER,Online
T0012282,C001599,M010,Single Match,2025-05-21,1,37.37,37.37,Supporters' End,,Mobile App
T0012283,C002753,M010,Single Match,2025-06-11,2,35.25,70.5,Family Zone,,Online
T0012284,C000306,M010,Single Match,2025-05-24,2,47.37,94.74,East Sideline,,Mobile App
T0012285,C001368,M010,Single Match,2025-04-20,2,35.59,71.18,Supporters' End,,Online
T0012286,C001114,M010,Group,2025-04-17,20,19.62,392.4,Family Zone,GROUP15,Online
