attendance_id,ticket_id,match_id,customer_id,tickets_issued,tickets_scanned,scan_timestamp,entry_gate,attendance_status
A0015963,T0015963,M013,C002939,2,1,2025-08-06 19:27:00,North Gate,Partial Scan
A0015964,T0015964,M013,C000046,3,3,2025-08-06 18:41:00,West Gate,Full Scan
A0015965,T0015965,M013,C001304,1,1,2025-08-06 19:19:00,North Gate,Full Scan
A0015966,T0015966,M013,C000669,2,2,2025-08-06 19:27:00,Premium Entrance,Full Scan
A0015967,T0015967,M013,C002298,2,2,2025-08-06 19:00:00,West Gate,Full Scan
A0015968,T0015968,M013,C000261,1,1,2025-08-06 18:49:00,West Gate,Full Scan
A0015969,T0015969,M013,C001817,3,2,2025-08-06 19:00:00,North Gate,Partial Scan
A0015970,T0015970,M013,C000868,1,1,2025-08-06 18:43:00,West Gate,Full Scan
A0015971,T0015971,M013,C002306,1,1,2025-08-06 18:46:00,North Gate,Full Scan
A0015972,T0015972,M013,C000156,2,1,2025-08-06 18:47:00,North Gate,Partial Scan
A0015973,T0015973,M013,C002986,4,4,2025-08-06 18:47:00,East Gate,Full Scan
A0015974,T0015974,M013,C001051,1,1,2025-08-06 19:27:00,West Gate,Full Scan
A0015975,T0015975,M013,C000524,1,1,2025-08-06 18:35:00,East Gate,Full Scan
A0015976,T0015976,M014,C001452,2,2,2025-08-16 18:43:00,North Gate,Full Scan
A0015977,T0015977,M014,C001233,3,3,2025-08-16 18:58:00,North Gate,Full Scan
A0015978,T0015978,M014,C001375,1,1,2025-08-16 18:59:00,East Gate,Full Scan
A0015979,T0015979,M014,C000553,3,2,2025-08-16 18:44:00,West Gate,Partial Scan
A0015980,T0015980,M014,C001548,1,1,2025-08-16 18:42:00,North Gate,Full Scan
A0015981,T0015981,M014,C003123,1,1,2025-08-16 18:44:00,Premium Entrance,Full Scan
A0015982,T0015982,M014,C002297,2,1,2025-08-16 19:27:00,East Gate,Partial Scan
A0015983,T0015983,M014,C002982,2,1,2025-08-16 18:32:00,Premium Entrance,Partial Scan
A0015984,T0015984,M014,C002324,2,2,2025-08-16 18:46:00,Premium Entrance,Full Scan
A0015985,T0015985,M014,C000559,2,2,2025-08-16 18:39:00,West Gate,Full Scan
A0015986,T0015986,M014,C002139,3,3,2025-08-16 19:11:00,East Gate,Full Scan
A0015987,T0015987,M014,C002676,2,2,2025-08-16 18:55:00,West Gate,Full Scan
A0015988,T0015988,M014,C002634,3,2,2025-08-16 18:41:00,East Gate,Partial Scan
A0015989,T0015989,M014,C002011,1,1,2025-08-16 18:40:00,North Gate,Full Scan
A0015990,T0015990,M014,C001184,1,1,2025-08-16 18:27:00,Premium Entrance,Full Scan
A0015991,T0015991,M014,C001380,1,1,2025-08-16 18:59:00,North Gate,Full Scan
A0015992,T0015992,M014,C000263,2,2,2025-08-16 18:39:00,North Gate,Full Scan
A0015993,T0015993,M014,C000600,4,4,2025-08-16 18:25:00,Premium Entrance,Full Scan
A0015994,T0015994,M014,C002681,1,1,2025-08-16 18:17:00,North Gate,Full Scan
A0015995,T0015995,M014,C000057,1,1,2025-08-16 19:27:00,North Gate,Full Scan
A0015996,T0015996,M014,C001933,2,2,2025-08-16 18:34:00,West Gate,Full Scan
A0015997,T0015997,M014,C001406,2,2,2025-08-16 18:47:00,Premium Entrance,Full Scan
A0015998,T0015998,M014,C001086,1,1,2025-08-16 18:56:00,North Gate,Full Scan
A0015999,T0015999,M014,C000945,1,1,2025-08-16 18:56:00,West Gate,Full Scan
A0016000,T0016000,M014,C002530,2,2,2025-08-16 18:58:00,East Gate,Full Scan
A0016001,T0016001,M014,C002038,4,4,2025-08-16 18:47:00,North Gate,Full Scan
A0016002,T0016002,M014,C001938,2,2,2025-08-16 19:04:00,East Gate,Full Scan
A0016003,T0016003,M014,C001988,1,1,2025-08-16 19:09:00,West Gate,Full Scan
A0016004,T0016004,M014,C002534,1,1,2025-08-16 19:10:00,Premium Entrance,Full Scan
A0016005,T0016005,M014,C001849,1,1,2025-08-16 18:49:00,North Gate,Full Scan
A0016006,T0016006,M014,C001108,1,1,2025-08-16 19:27:00,Premium Entrance,Full Scan
A0016007,T0016007,M014,C000030,2,2,2025-08-16 18:54:00,West Gate,Full Scan
A0016008,T0016008,M014,C000454,1,1,2025-08-16 18:00:00,West Gate,Full Scan
A0016009,T0016009,M014,C001581,2,1,2025-08-16 18:49:00,North Gate,Partial Scan
A0016010,T0016010,M014,C002683,1,1,2025-08-16 18:39:00,North Gate,Full Scan
A0016011,T0016011,M014,C002094,1,1,2025-08-16 19:05:00,West Gate,Full Scan
A0016012,T0016012,M014,C001734,1,1,2025-08-16 18:44:00,Premium Entrance,Full Scan
A0016013,T0016013,M014,C002946,2,2,2025-08-16 18:25:00,East Gate,Full Scan
A0016014,T0016014,M014,C002434,1,1,2025-08-16 18:45:00,Premium Entrance,Full Scan
A0016015,T0016015,M014,C000576,2,1,2025-08-16 18:45:00,West Gate,Partial Scan
A0016016,T0016016,M014,C002332,1,1,2025-08-16 18:46:00,East Gate,Full Scan
A0016017,T0016017,M014,C000644,2,2,2025-08-16 18:41:00,West Gate,Full Scan
A0016018,T0016018,M014,C000337,1,1,2025-08-16 18:54:00,West Gate,Full Scan
A0016019,T0016019,M014,C002889,1,1,2025-08-16 18:38:00,West Gate,Full Scan
A0016020,T0016020,M014,C001099,3,2,2025-08-16 19:27:00,North Gate,Partial Scan
A0016021,T0016021,M014,C001002,1,1,2025-08-16 18:29:00,North Gate,Full Scan
A0016022,T0016022,M014,C001617,3,3,2025-08-16 19:11:00,North Gate,Full Scan
A0016023,T0016023,M014,C003182,20,18,2025-08-16 18:56:00,East Gate,Partial Scan
A0016024,T0016024,M014,C002729,1,0,,North Gate,No Show
A0016025,T0016025,M014,C001187,20,19,2025-08-16 19:21:00,East Gate,Partial Scan
A0016026,T0016026,M014,C002215,1,1,2025-08-16 19:27:00,West Gate,Full Scan
A0016027,T0016027,M014,C000182,1,1,2025-08-16 18:30:00,West Gate,Full Scan
A0016028,T0016028,M014,C003163,1,1,2025-08-16 18:57:00,North Gate,Full Scan
A0016029,T0016029,M014,C001246,3,2,2025-08-16 18:46:00,East Gate,Partial Scan
A0016030,T0016030,M014,C002254,2,2,2025-08-16 18:30:00,North Gate,Full Scan
A0016031,T0016031,M014,C001482,4,3,2025-08-16 18:56:00,East Gate,Partial Scan
A0016032,T0016032,M014,C003195,20,17,2025-08-16 18:40:00,West Gate,Partial Scan
A0016033,T0016033,M014,C002276,1,1,2025-08-16 18:37:00,West Gate,Full Scan
A0016034,T0016034,M014,C001574,2,2,2025-08-16 18:31:00,North Gate,Full Scan
A0016035,T0016035,M014,C000487,1,1,2025-08-16 19:27:00,Premium Entrance,Full Scan
A0016036,T0016036,M014,C001011,3,2,2025-08-16 19:16:00,East Gate,Partial Scan
A0016037,T0016037,M014,C000628,2,1,2025-08-16 18:53:00,Premium Entrance,Partial Scan
A0016038,T0016038,M014,C002976,1,1,2025-08-16 18:45:00,West Gate,Full Scan
A0016039,T0016039,M014,C001487,2,2,2025-08-16 18:14:00,North Gate,Full Scan
A0016040,T0016040,M014,C002479,10,6,2025-08-16 18:59:00,Premium Entrance,Partial Scan
A0016041,T0016041,M014,C001626,2,1,2025-08-16 19:14:00,East Gate,Partial Scan
A0016042,T0016042,M014,C002959,2,2,2025-08-16 19:12:00,West Gate,Full Scan
A0016043,T0016043,M014,C003064,2,2,2025-08-16 18:54:00,West Gate,Full Scan
A0016044,T0016044,M014,C002608,25,25,2025-08-16 19:19:00,West Gate,Full Scan
A0016045,T0016045,M014,C001882,2,2,2025-08-16 18:18:00,East Gate,Full Scan
A0016046,T0016046,M014,C001600,1,1,2025-08-16 18:54:00,Premium Entrance,Full Scan
A0016047,T0016047,M014,C001638,2,2,2025-08-16 19:25:00,East Gate,Full Scan
A0016048,T0016048,M014,C002031,3,3,2025-08-16 18:37:00,East Gate,Full Scan
A0016049,T0016049,M014,C002449,3,3,2025-08-16 18:57:00,West Gate,Full Scan
A0016050,T0016050,M014,C003043,1,1,2025-08-16 18:39:00,East Gate,Full Scan
A0016051,T0016051,M014,C001865,2,2,2025-08-16 18:57:00,West Gate,Full Scan
A0016052,T0016052,M014,C001231,2,0,,West Gate,No Show
A0016053,T0016053,M014,C002086,3,1,2025-08-16 19:16:00,West Gate,Partial Scan
A0016054,T0016054,M014,C001489,1,1,2025-08-16 19:24:00,West Gate,Full Scan
A0016055,T0016055,M014,C001420,8,6,2025-08-16 18:58:00,North Gate,Partial Scan
A0016056,T0016056,M014,C003183,2,2,2025-08-16 18:39:00,East Gate,Full Scan
A0016057,T0016057,M014,C001732,3,3,2025-08-16 18:57:00,West Gate,Full Scan
A0016058,T0016058,M014,C001315,3,3,2025-08-16 19:12:00,East Gate,Full Scan
A0016059,T0016059,M014,C000102,4,4,2025-08-16 18:47:00,Premium Entrance,Full Scan
A0016060,T0016060,M014,C001716,2,1,2025-08-16 18:56:00,North Gate,Partial Scan
A0016061,T0016061,M014,C000593,2,2,2025-08-16 19:01:00,East Gate,Full Scan
A0016062,T0016062,M014,C000495,2,2,2025-08-16 18:29:00,West Gate,Full Scan
A0016063,T0016063,M014,C001991,2,2,2025-08-16 18:52:00,Premium Entrance,Full Scan
A0016064,T0016064,M014,C002117,3,3,2025-08-16 18:58:00,West Gate,Full Scan
A0016065,T0016065,M014,C001148,3,3,2025-08-16 19:27:00,West Gate,Full Scan
A0016066,T0016066,M014,C001272,2,1,2025-08-16 19:13:00,Premium Entrance,Partial Scan
A0016067,T0016067,M014,C000202,1,1,2025-08-16 18:48:00,West Gate,Full Scan
A0016068,T0016068,M014,C000377,2,2,2025-08-16 18:51:00,East Gate,Full Scan
A0016069,T0016069,M014,C003074,2,2,2025-08-16 19:08:00,North Gate,Full Scan
A0016070,T0016070,M014,C000028,2,2,2025-08-16 18:37:00,North Gate,Full Scan
A0016071,T0016071,M014,C001016,1,1,2025-08-16 19:03:00,North Gate,Full Scan
A0016072,T0016072,M014,C000524,2,2,2025-08-16 18:17:00,North Gate,Full Scan
A0016073,T0016073,M014,C000803,1,0,,Premium Entrance,No Show
A0016074,T0016074,M014,C000456,3,3,2025-08-16 18:40:00,West Gate,Full Scan
A0016075,T0016075,M014,C002712,3,3,2025-08-16 19:02:00,East Gate,Full Scan
A0016076,T0016076,M014,C001237,8,8,2025-08-16 18:43:00,North Gate,Full Scan
A0016077,T0016077,M014,C001753,3,3,2025-08-16 18:45:00,Premium Entrance,Full Scan
A0016078,T0016078,M014,C002775,2,2,2025-08-16 18:34:00,East Gate,Full Scan
A0016079,T0016079,M014,C001642,2,1,2025-08-16 18:29:00,North Gate,Partial Scan
A0016080,T0016080,M014,C002217,1,1,2025-08-16 18:35:00,East Gate,Full Scan
A0016081,T0016081,M014,C001426,2,1,2025-08-16 18:41:00,East Gate,Partial Scan
A0016082,T0016082,M014,C001338,4,4,2025-08-16 18:40:00,East Gate,Full Scan
A0016083,T0016083,M014,C003168,1,1,2025-08-16 18:39:00,North Gate,Full Scan
A0016084,T0016084,M014,C000073,1,1,2025-08-16 19:03:00,West Gate,Full Scan
A0016085,T0016085,M014,C001539,2,2,2025-08-16 18:49:00,East Gate,Full Scan
A0016086,T0016086,M014,C002569,4,3,2025-08-16 18:36:00,North Gate,Partial Scan
A0016087,T0016087,M014,C000616,2,2,2025-08-16 18:44:00,East Gate,Full Scan
A0016088,T0016088,M014,C001874,1,1,2025-08-16 18:45:00,West Gate,Full Scan
A0016089,T0016089,M014,C000976,1,1,2025-08-16 18:54:00,West Gate,Full Scan
A0016090,T0016090,M014,C002036,2,1,2025-08-16 18:21:00,West Gate,Partial Scan
A0016091,T0016091,M014,C003071,3,2,2025-08-16 19:12:00,West Gate,Partial Scan
A0016092,T0016092,M014,C000038,2,2,2025-08-16 18:42:00,North Gate,Full Scan
A0016093,T0016093,M014,C002116,1,1,2025-08-16 18:49:00,East Gate,Full Scan
A0016094,T0016094,M014,C001060,1,1,2025-08-16 18:26:00,Premium Entrance,Full Scan
A0016095,T0016095,M014,C001563,1,1,2025-08-16 18:30:00,North Gate,Full Scan
A0016096,T0016096,M014,C001970,2,2,2025-08-16 18:54:00,West Gate,Full Scan
A0016097,T0016097,M014,C001967,1,1,2025-08-16 19:15:00,West Gate,Full Scan
A0016098,T0016098,M014,C000230,2,2,2025-08-16 18:52:00,West Gate,Full Scan
A0016099,T0016099,M014,C001066,1,1,2025-08-16 19:00:00,East Gate,Full Scan
A0016100,T0016100,M014,C001438,1,1,2025-08-16 18:59:00,East Gate,Full Scan
A0016101,T0016101,M014,C000318,1,1,2025-08-16 19:05:00,Premium Entrance,Full Scan
A0016102,T0016102,M014,C002635,1,0,,West Gate,No Show
A0016103,T0016103,M014,C002799,2,2,2025-08-16 18:28:00,North Gate,Full Scan
A0016104,T0016104,M014,C001463,2,1,2025-08-16 19:14:00,North Gate,Partial Scan
A0016105,T0016105,M014,C000872,1,1,2025-08-16 18:52:00,West Gate,Full Scan
A0016106,T0016106,M014,C002005,2,2,2025-08-16 19:11:00,North Gate,Full Scan
A0016107,T0016107,M014,C001773,1,1,2025-08-16 18:40:00,North Gate,Full Scan
A0016108,T0016108,M014,C002180,4,4,2025-08-16 18:59:00,Premium Entrance,Full Scan
A0016109,T0016109,M014,C002761,2,2,2025-08-16 18:44:00,Premium Entrance,Full Scan
A0016110,T0016110,M014,C002076,2,2,2025-08-16 18:30:00,Premium Entrance,Full Scan
A0016111,T0016111,M014,C001158,2,2,2025-08-16 19:27:00,West Gate,Full Scan
A0016112,T0016112,M014,C002886,1,1,2025-08-16 19:20:00,Premium Entrance,Full Scan
A0016113,T0016113,M014,C000328,2,2,2025-08-16 18:46:00,North Gate,Full Scan
A0016114,T0016114,M014,C001736,1,1,2025-08-16 18:40:00,East Gate,Full Scan
A0016115,T0016115,M014,C001858,2,2,2025-08-16 18:30:00,East Gate,Full Scan
A0016116,T0016116,M014,C001068,2,2,2025-08-16 18:27:00,North Gate,Full Scan
A0016117,T0016117,M014,C002759,2,1,2025-08-16 19:27:00,North Gate,Partial Scan
A0016118,T0016118,M014,C002728,2,2,2025-08-16 19:01:00,North Gate,Full Scan
A0016119,T0016119,M014,C000891,2,1,2025-08-16 18:53:00,North Gate,Partial Scan
A0016120,T0016120,M014,C000342,3,3,2025-08-16 18:26:00,West Gate,Full Scan
A0016121,T0016121,M014,C001789,3,2,2025-08-16 19:18:00,West Gate,Partial Scan
A0016122,T0016122,M014,C001886,2,2,2025-08-16 18:48:00,West Gate,Full Scan
A0016123,T0016123,M014,C002017,3,3,2025-08-16 19:27:00,North Gate,Full Scan
A0016124,T0016124,M014,C001869,2,2,2025-08-16 18:52:00,West Gate,Full Scan
A0016125,T0016125,M014,C001628,10,9,2025-08-16 18:32:00,North Gate,Partial Scan
A0016126,T0016126,M014,C001488,2,2,2025-08-16 18:49:00,West Gate,Full Scan
A0016127,T0016127,M014,C002285,2,1,2025-08-16 18:55:00,East Gate,Partial Scan
A0016128,T0016128,M014,C001377,2,2,2025-08-16 18:46:00,West Gate,Full Scan
A0016129,T0016129,M014,C003190,2,1,2025-08-16 19:13:00,West Gate,Partial Scan
A0016130,T0016130,M014,C002320,1,1,2025-08-16 18:27:00,East Gate,Full Scan
A0016131,T0016131,M014,C000513,1,1,2025-08-16 18:59:00,Premium Entrance,Full Scan
A0016132,T0016132,M014,C001413,4,4,2025-08-16 18:59:00,North Gate,Full Scan
A0016133,T0016133,M014,C001544,1,1,2025-08-16 19:17:00,West Gate,Full Scan
A0016134,T0016134,M014,C000210,2,2,2025-08-16 19:07:00,East Gate,Full Scan
A0016135,T0016135,M014,C002647,3,3,2025-08-16 18:35:00,East Gate,Full Scan
A0016136,T0016136,M014,C002943,1,0,,Premium Entrance,No Show
A0016137,T0016137,M014,C001266,1,0,,Premium Entrance,No Show
A0016138,T0016138,M014,C002600,3,3,2025-08-16 19:27:00,North Gate,Full Scan
A0016139,T0016139,M014,C001798,3,3,2025-08-16 18:55:00,East Gate,Full Scan
A0016140,T0016140,M014,C002310,2,2,2025-08-16 18:45:00,West Gate,Full Scan
A0016141,T0016141,M014,C002238,2,2,2025-08-16 18:54:00,North Gate,Full Scan
A0016142,T0016142,M014,C001616,1,0,,Premium Entrance,No Show
A0016143,T0016143,M014,C001995,2,2,2025-08-16 18:35:00,North Gate,Full Scan
A0016144,T0016144,M014,C000642,3,3,2025-08-16 19:23:00,Premium Entrance,Full Scan
A0016145,T0016145,M014,C000527,1,1,2025-08-16 18:41:00,North Gate,Full Scan
A0016146,T0016146,M014,C002376,2,1,2025-08-16 19:03:00,North Gate,Partial Scan
A0016147,T0016147,M014,C001457,4,4,2025-08-16 18:46:00,West Gate,Full Scan
A0016148,T0016148,M014,C000752,2,1,2025-08-16 18:58:00,Premium Entrance,Partial Scan
A0016149,T0016149,M014,C000633,4,3,2025-08-16 18:32:00,West Gate,Partial Scan
A0016150,T0016150,M014,C001043,2,2,2025-08-16 18:48:00,North Gate,Full Scan
A0016151,T0016151,M014,C001728,3,3,2025-08-16 19:02:00,Premium Entrance,Full Scan
A0016152,T0016152,M014,C003049,2,2,2025-08-16 18:57:00,West Gate,Full Scan
A0016153,T0016153,M014,C003069,1,1,2025-08-16 19:10:00,North Gate,Full Scan
A0016154,T0016154,M014,C000355,2,1,2025-08-16 18:54:00,East Gate,Partial Scan
A0016155,T0016155,M014,C001908,1,1,2025-08-16 18:43:00,West Gate,Full Scan
A0016156,T0016156,M014,C001774,2,2,2025-08-16 18:40:00,East Gate,Full Scan
A0016157,T0016157,M014,C000062,2,2,2025-08-16 18:44:00,East Gate,Full Scan
A0016158,T0016158,M014,C000665,2,2,2025-08-16 19:15:00,North Gate,Full Scan
A0016159,T0016159,M014,C000156,1,1,2025-08-16 18:31:00,East Gate,Full Scan
A0016160,T0016160,M014,C002972,1,1,2025-08-16 18:38:00,West Gate,Full Scan
A0016161,T0016161,M014,C001996,1,1,2025-08-16 18:14:00,Premium Entrance,Full Scan
A0016162,T0016162,M014,C000236,1,1,2025-08-16 18:51:00,West Gate,Full Scan
A0016163,T0016163,M014,C000677,1,1,2025-08-16 19:27:00,East Gate,Full Scan
A0016164,T0016164,M014,C000599,3,3,2025-08-16 18:39:00,North Gate,Full Scan
A0016165,T0016165,M014,C002058,3,2,2025-08-16 18:48:00,North Gate,Partial Scan
A0016166,T0016166,M014,C000517,2,1,2025-08-16 19:19:00,East Gate,Partial Scan
A0016167,T0016167,M014,C002832,1,1,2025-08-16 19:12:00,East Gate,Full Scan
A0016168,T0016168,M014,C000925,3,3,2025-08-16 18:37:00,North Gate,Full Scan
A0016169,T0016169,M014,C002233,2,2,2025-08-16 19:09:00,East Gate,Full Scan
A0016170,T0016170,M014,C002113,1,1,2025-08-16 19:02:00,East Gate,Full Scan
A0016171,T0016171,M014,C000608,2,1,2025-08-16 18:32:00,North Gate,Partial Scan
A0016172,T0016172,M014,C001122,2,1,2025-08-16 18:52:00,East Gate,Partial Scan
A0016173,T0016173,M014,C000004,2,1,2025-08-16 18:45:00,North Gate,Partial Scan
A0016174,T0016174,M014,C000625,2,2,2025-08-16 18:15:00,East Gate,Full Scan
A0016175,T0016175,M014,C002418,1,1,2025-08-16 18:51:00,North Gate,Full Scan
A0016176,T0016176,M014,C003107,2,1,2025-08-16 18:51:00,West Gate,Partial Scan
A0016177,T0016177,M014,C002394,1,0,,North Gate,No Show
A0016178,T0016178,M014,C000147,1,1,2025-08-16 18:44:00,Premium Entrance,Full Scan
A0016179,T0016179,M014,C001855,2,2,2025-08-16 18:57:00,East Gate,Full Scan
A0016180,T0016180,M014,C000453,4,4,2025-08-16 18:44:00,West Gate,Full Scan
A0016181,T0016181,M014,C002873,1,1,2025-08-16 18:40:00,Premium Entrance,Full Scan
A0016182,T0016182,M014,C003140,4,4,2025-08-16 18:46:00,West Gate,Full Scan
A0016183,T0016183,M014,C000977,1,1,2025-08-16 18:26:00,North Gate,Full Scan
A0016184,T0016184,M014,C002652,10,7,2025-08-16 19:11:00,North Gate,Partial Scan
A0016185,T0016185,M014,C000111,2,2,2025-08-16 19:09:00,North Gate,Full Scan
A0016186,T0016186,M014,C003157,2,2,2025-08-16 18:45:00,East Gate,Full Scan
A0016187,T0016187,M014,C002412,2,2,2025-08-16 18:54:00,Premium Entrance,Full Scan
A0016188,T0016188,M014,C000467,1,1,2025-08-16 18:52:00,East Gate,Full Scan
A0016189,T0016189,M014,C001118,2,2,2025-08-16 19:27:00,East Gate,Full Scan
A0016190,T0016190,M014,C002897,2,2,2025-08-16 19:09:00,North Gate,Full Scan
A0016191,T0016191,M014,C000160,2,2,2025-08-16 18:59:00,East Gate,Full Scan
A0016192,T0016192,M014,C000650,2,2,2025-08-16 19:25:00,East Gate,Full Scan
A0016193,T0016193,M014,C001370,2,2,2025-08-16 18:32:00,North Gate,Full Scan
A0016194,T0016194,M014,C002601,3,3,2025-08-16 19:10:00,East Gate,Full Scan
A0016195,T0016195,M014,C002596,1,1,2025-08-16 19:27:00,Premium Entrance,Full Scan
A0016196,T0016196,M014,C000533,1,1,2025-08-16 18:55:00,West Gate,Full Scan
A0016197,T0016197,M014,C000508,2,1,2025-08-16 18:45:00,North Gate,Partial Scan
A0016198,T0016198,M014,C001295,2,2,2025-08-16 18:52:00,North Gate,Full Scan
A0016199,T0016199,M014,C001880,2,2,2025-08-16 18:18:00,West Gate,Full Scan
A0016200,T0016200,M014,C002103,2,2,2025-08-16 19:03:00,East Gate,Full Scan
A0016201,T0016201,M014,C001224,2,1,2025-08-16 18:04:00,East Gate,Partial Scan
A0016202,T0016202,M014,C000409,2,0,,West Gate,No Show
A0016203,T0016203,M014,C001313,1,1,2025-08-16 19:14:00,West Gate,Full Scan
A0016204,T0016204,M014,C002105,1,0,,East Gate,No Show
A0016205,T0016205,M014,C001704,3,3,2025-08-16 18:52:00,East Gate,Full Scan
A0016206,T0016206,M014,C000026,2,2,2025-08-16 19:27:00,North Gate,Full Scan
A0016207,T0016207,M014,C000204,2,0,,North Gate,No Show
A0016208,T0016208,M014,C000469,3,3,2025-08-16 19:04:00,East Gate,Full Scan
A0016209,T0016209,M014,C000983,3,3,2025-08-16 18:49:00,North Gate,Full Scan
A0016210,T0016210,M014,C000219,3,2,2025-08-16 18:33:00,North Gate,Partial Scan
A0016211,T0016211,M014,C000085,2,1,2025-08-16 18:32:00,West Gate,Partial Scan
A0016212,T0016212,M014,C000215,1,1,2025-08-16 18:10:00,North Gate,Full Scan
A0016213,T0016213,M014,C002001,2,1,2025-08-16 18:44:00,East Gate,Partial Scan
A0016214,T0016214,M014,C000449,1,1,2025-08-16 18:45:00,Premium Entrance,Full Scan
A0016215,T0016215,M014,C000772,1,0,,North Gate,No Show
A0016216,T0016216,M014,C002814,1,1,2025-08-16 18:14:00,East Gate,Full Scan
A0016217,T0016217,M014,C002444,2,2,2025-08-16 19:04:00,West Gate,Full Scan
A0016218,T0016218,M014,C002477,1,1,2025-08-16 19:06:00,West Gate,Full Scan
A0016219,T0016219,M014,C001778,2,1,2025-08-16 18:48:00,West Gate,Partial Scan
A0016220,T0016220,M014,C000664,1,1,2025-08-16 18:48:00,East Gate,Full Scan
A0016221,T0016221,M014,C001750,2,2,2025-08-16 19:27:00,West Gate,Full Scan
A0016222,T0016222,M014,C000045,1,1,2025-08-16 18:46:00,West Gate,Full Scan
A0016223,T0016223,M014,C001532,1,1,2025-08-16 19:03:00,Premium Entrance,Full Scan
A0016224,T0016224,M014,C002614,1,0,,East Gate,No Show
A0016225,T0016225,M014,C001243,16,10,2025-08-16 18:29:00,East Gate,Partial Scan
A0016226,T0016226,M014,C001106,3,2,2025-08-16 19:13:00,West Gate,Partial Scan
A0016227,T0016227,M014,C001252,1,1,2025-08-16 18:36:00,Premium Entrance,Full Scan
A0016228,T0016228,M014,C002516,1,1,2025-08-16 18:36:00,East Gate,Full Scan
A0016229,T0016229,M014,C000446,2,2,2025-08-16 18:27:00,West Gate,Full Scan
A0016230,T0016230,M014,C002562,2,2,2025-08-16 18:48:00,West Gate,Full Scan
A0016231,T0016231,M014,C001511,1,1,2025-08-16 19:20:00,Premium Entrance,Full Scan
A0016232,T0016232,M014,C000895,2,2,2025-08-16 18:48:00,East Gate,Full Scan
A0016233,T0016233,M014,C000905,3,3,2025-08-16 18:57:00,East Gate,Full Scan
A0016234,T0016234,M014,C000414,2,2,2025-08-16 18:43:00,West Gate,Full Scan
A0016235,T0016235,M014,C000366,1,1,2025-08-16 19:24:00,North Gate,Full Scan
A0016236,T0016236,M014,C001668,1,0,,North Gate,No Show
A0016237,T0016237,M014,C002159,1,0,,North Gate,No Show
A0016238,T0016238,M014,C002114,2,1,2025-08-16 18:27:00,Premium Entrance,Partial Scan
A0016239,T0016239,M014,C000595,4,4,2025-08-16 18:39:00,East Gate,Full Scan
A0016240,T0016240,M014,C000689,4,4,2025-08-16 18:46:00,West Gate,Full Scan
A0016241,T0016241,M014,C003005,1,1,2025-08-16 19:17:00,North Gate,Full Scan
A0016242,T0016242,M014,C000522,1,1,2025-08-16 18:47:00,East Gate,Full Scan
A0016243,T0016243,M014,C001977,3,3,2025-08-16 18:45:00,Premium Entrance,Full Scan
A0016244,T0016244,M014,C002315,2,1,2025-08-16 18:40:00,North Gate,Partial Scan
A0016245,T0016245,M014,C001371,1,1,2025-08-16 18:35:00,West Gate,Full Scan
